127.0.0.1 - - [06/Nov/2012:11:10:44 +0000] "GET / HTTP/1.1" 200 3273
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A14%2B0000/2012-11-06T11%3A51%3A14%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A20%2B0000/2012-11-06T11%3A51%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A20%2B0000/2012-11-06T11%3A51%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:16 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A36%3A14%2B0000/2012-11-06T11%3A51%3A14%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A14%2B0000/2012-11-06T11%3A51%3A14%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A20%2B0000/2012-11-06T11%3A51%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A20%2B0000/2012-11-06T11%3A51%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 636
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A40%2B0000/2012-11-06T11%3A51%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 637
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A40%2B0000/2012-11-06T11%3A51%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 637
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:29 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A40%2B0000/2012-11-06T11%3A51%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 637
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:29 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A40%2B0000/2012-11-06T11%3A51%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 637
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:34 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A40%2B0000/2012-11-06T11%3A51%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 637
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:34 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A40%2B0000/2012-11-06T11%3A51%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 637
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A40%2B0000/2012-11-06T11%3A51%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 637
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A40%2B0000/2012-11-06T11%3A51%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 637
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A44%2B0000/2012-11-06T11%3A51%3A44%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A00%2B0000/2012-11-06T11%3A52%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A44%2B0000/2012-11-06T11%3A51%3A44%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A00%2B0000/2012-11-06T11%3A52%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A36%3A44%2B0000/2012-11-06T11%3A51%3A44%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:46 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A36%3A44%2B0000/2012-11-06T11%3A51%3A44%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:49 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A00%2B0000/2012-11-06T11%3A52%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:49 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A00%2B0000/2012-11-06T11%3A52%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:54 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A00%2B0000/2012-11-06T11%3A52%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:54 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A00%2B0000/2012-11-06T11%3A52%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:59 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A00%2B0000/2012-11-06T11%3A52%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:51:59 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A00%2B0000/2012-11-06T11%3A52%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:04 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A20%2B0000/2012-11-06T11%3A52%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:04 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A20%2B0000/2012-11-06T11%3A52%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A20%2B0000/2012-11-06T11%3A52%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A20%2B0000/2012-11-06T11%3A52%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A14%2B0000/2012-11-06T11%3A52%3A14%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A14%2B0000/2012-11-06T11%3A52%3A14%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A20%2B0000/2012-11-06T11%3A52%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A20%2B0000/2012-11-06T11%3A52%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:16 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A37%3A14%2B0000/2012-11-06T11%3A52%3A14%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A14%2B0000/2012-11-06T11%3A52%3A14%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A20%2B0000/2012-11-06T11%3A52%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A20%2B0000/2012-11-06T11%3A52%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 641
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A40%2B0000/2012-11-06T11%3A52%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A40%2B0000/2012-11-06T11%3A52%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:29 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A40%2B0000/2012-11-06T11%3A52%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:29 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A40%2B0000/2012-11-06T11%3A52%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:34 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A40%2B0000/2012-11-06T11%3A52%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:34 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A40%2B0000/2012-11-06T11%3A52%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A40%2B0000/2012-11-06T11%3A52%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:39 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A40%2B0000/2012-11-06T11%3A52%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A44%2B0000/2012-11-06T11%3A52%3A44%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A44%2B0000/2012-11-06T11%3A52%3A44%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A00%2B0000/2012-11-06T11%3A53%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 642
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:44 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A00%2B0000/2012-11-06T11%3A53%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 642
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:46 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A37%3A44%2B0000/2012-11-06T11%3A52%3A44%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:46 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A37%3A44%2B0000/2012-11-06T11%3A52%3A44%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:49 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A00%2B0000/2012-11-06T11%3A53%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 642
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:49 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A00%2B0000/2012-11-06T11%3A53%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 642
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:54 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A00%2B0000/2012-11-06T11%3A53%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 642
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:54 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A00%2B0000/2012-11-06T11%3A53%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 642
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:59 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A00%2B0000/2012-11-06T11%3A53%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 642
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:52:59 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A00%2B0000/2012-11-06T11%3A53%3A00%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 642
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:04 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A20%2B0000/2012-11-06T11%3A53%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:04 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A20%2B0000/2012-11-06T11%3A53%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A20%2B0000/2012-11-06T11%3A53%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:09 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A20%2B0000/2012-11-06T11%3A53%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A20%2B0000/2012-11-06T11%3A53%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A14%2B0000/2012-11-06T11%3A53%3A14%2B0000/histogram?dataPoints=15&start=0 HTTP/1.1" 200 545
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A14%2B0000/2012-11-06T11%3A53%3A14%2B0000?fragments=vitals%2Cresponsetime%2Chealthlegend HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:14 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A20%2B0000/2012-11-06T11%3A53%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:16 +0000] "GET /insight/services/resources/insight%3Atype%3DApplication/2012-11-06T11%3A38%3A14%2B0000/2012-11-06T11%3A53%3A14%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 295
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:16 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A14%2B0000/2012-11-06T11%3A53%3A14%2B0000?type=json&sortField=responseTimeScore&sortDesc=true HTTP/1.1" 200 481
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A20%2B0000/2012-11-06T11%3A53%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:19 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A20%2B0000/2012-11-06T11%3A53%3A20%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 640
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A40%2B0000/2012-11-06T11%3A53%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 639
0:0:0:0:0:0:0:1%0 - - [06/Nov/2012:11:53:24 +0000] "GET /insight/services/resources/insight%3AApplication%3D%22localhost%7Crewards-online%22%2Cname%3D%22lifecycle%22%2Ctype%3DApplication.EndPoint/2012-11-06T11%3A38%3A40%2B0000/2012-11-06T11%3A53%3A40%2B0000/metricData?dataPoints=45&start=0 HTTP/1.1" 200 639
